Scaffold,coverage,gc,genus,length
sg4i_contig19256,65.9,0.6391937290033595,not assigned,4465
sg4i_contig19756,2.5,0.6152043738609737,not assigned,3841
sg4i_contig20256,78.4,0.6239460370994941,rhodothermus,2372
sg4i_contig20757,12.0,0.67380073800738,thermus,1355
sg4i_contig08645,3.1,0.4620187304890739,not assigned,961
sg4i_contig05058,3.4,0.7522321428571429,not assigned,896
sg4i_contig05686,3.6,0.592814371257485,hyphomicrobium,835
sg4i_contig04850,2.6,0.6138107416879796,not assigned,782
sg4i_contig04994,3.3,0.757123473541384,not assigned,737
sg4i_contig14325,4.7,0.6585014409221902,not assigned,694
sg4i_contig06194,5.1,0.7411944869831547,not assigned,653
sg4i_contig08088,2.1,0.6106623586429726,hyphomicrobium,619
sg4i_contig09597,3.2,0.71160409556314,not assigned,586
sg4i_contig12093,21.4,0.7352415026833632,not assigned,559
sg4i_contig10332,2.6,0.6148148148148148,not assigned,540
sg4i_contig09696,2.4,0.659047619047619,not assigned,525
sg4i_contig05727,1.7,0.6575875486381323,not assigned,514
sg4i_contig10156,2.4,0.592079207920792,not assigned,505
sg4i_contig06469,2.2,0.6491935483870968,not assigned,496
sg4i_contig14269,1.5,0.6817248459958932,not assigned,487
sg4i_contig15156,1.5,0.6075949367088608,not assigned,474
sg4i_contig01642,1.9,0.6181015452538632,not assigned,453
sg4i_contig15085,3.9,0.6402116402116402,not assigned,378
sg4i_contig13006,1.0,0.6354166666666666,not assigned,288
sg4i_contig12718,1.0,0.640625,not assigned,192
sg4i_contig17076,3.4,0.7358490566037735,not assigned,106
sg4i_contig00316,8.9,0.5197362478547557,not assigned,11071
sg4i_contig00905,6.8,0.581073349353473,paenibacillus,8739
sg4i_contig01543,4.8,0.6578266494178525,not assigned,1546
sg4i_contig02245,4.0,0.6872082166199813,gemmatimonas,2142
sg4i_contig02995,2.6,0.6636931311329171,not assigned,1121
sg4i_contig03759,3.5,0.7238095238095238,conexibacter,1260
sg4i_contig05340,2.9,0.7246636771300449,conexibacter,1115
sg4i_contig08420,4.2,0.749198717948718,not assigned,1248
sg4i_contig11022,4.6,0.6852575488454707,not assigned,2815
sg4i_contig12498,9.0,0.6408345752608048,not assigned,1342
sg4i_contig13407,4.3,0.7248490945674044,gemmatimonas,1988
sg4i_contig15113,4.3,0.6008856088560885,hyphomicrobium,6775
sg4i_contig16941,56.5,0.6585919757759273,not assigned,1321
sg4i_contig18257,23.4,0.6416412696052926,not assigned,26906
sg4i_contig18757,5.2,0.5918427663661888,hyphomicrobium,6767
sg4i_contig19257,4.8,0.6802071532610455,sphaerobacter,6179
sg4i_contig19757,81.7,0.6605985806849738,rhodothermus,3241
sg4i_contig20257,57.3,0.6299145299145299,not assigned,2340
sg4i_contig20758,65.6,0.6652949245541838,not assigned,1458
sg4i_contig14400,2.8,0.5806451612903226,not assigned,961
sg4i_contig03446,2.6,0.7008928571428571,not assigned,896
sg4i_contig05031,2.9,0.7389221556886227,not assigned,835
sg4i_contig05391,2.5,0.6342710997442456,not assigned,782
sg4i_contig21048,45.8,0.6132971506105834,not assigned,737
sg4i_contig03776,1.9,0.6138328530259366,not assigned,694
sg4i_contig03349,4.1,0.5650842266462481,not assigned,653
sg4i_contig04729,2.5,0.6688206785137318,not assigned,619
sg4i_contig05553,2.6,0.7013651877133106,not assigned,586
sg4i_contig14314,2.6,0.6815742397137746,not assigned,559
sg4i_contig07654,4.5,0.587037037037037,not assigned,540
sg4i_contig15000,2.6,0.5066666666666667,not assigned,525
sg4i_contig12799,1.9,0.6770428015564203,not assigned,514
sg4i_contig14750,2.5,0.697029702970297,not assigned,505
sg4i_contig06593,2.7,0.6270161290322581,not assigned,496
sg4i_contig08770,2.3,0.6460905349794238,not assigned,486
sg4i_contig15222,1.5,0.6666666666666666,not assigned,474
sg4i_contig05534,3.8,0.6335540838852097,not assigned,453
sg4i_contig14963,2.0,0.6375661375661376,not assigned,378
sg4i_contig16602,3.8,0.6701388888888888,not assigned,288
sg4i_contig16633,1.3,0.6649214659685864,not assigned,191
sg4i_contig18115,1.7,0.660377358490566,not assigned,106
sg4i_contig00037,51.0,0.6318013734812467,not assigned,1893
sg4i_contig00731,4.7,0.5595611285266457,not assigned,1914
sg4i_contig01342,4.8,0.6026208026208026,not assigned,6105
sg4i_contig02048,6.8,0.6739477890250399,sphaerobacter,9385
sg4i_contig02775,2.0,0.6609360076408787,not assigned,1047
sg4i_contig03519,5.1,0.6848013816925734,not assigned,2316
sg4i_contig04738,2.7,0.6563636363636364,not assigned,1100
sg4i_contig07405,7.1,0.6382797892231854,thermomicrobium,5883
sg4i_contig10741,12.3,0.6929708222811671,thermus,1508
sg4i_contig12067,4.5,0.6170839469808542,hyphomicrobium,2037
sg4i_contig13142,4.2,0.6530408773678963,not assigned,2006
sg4i_contig14591,2.6,0.5658536585365853,not assigned,1230
sg4i_contig16453,10.0,0.6646433990895296,not assigned,1318
sg4i_contig17935,72.3,0.6819322459222082,not assigned,1594
sg4i_contig18614,76.9,0.66118851970942,rhodothermus,8397
sg4i_contig19114,85.1,0.7066586682663467,thermus,5001
sg4i_contig19614,13.8,0.638279692395329,thermus,3511
sg4i_contig20114,7.7,0.645611156685808,rhodothermus,2438
sg4i_contig20614,61.8,0.7069282648681791,thermus,1631
sg4i_contig04866,2.5,0.5965447154471545,not assigned,984
sg4i_contig10646,2.5,0.6421514818880352,not assigned,911
sg4i_contig09733,2.7,0.6056338028169014,hyphomicrobium,852
sg4i_contig21046,3.2,0.64366373902133,not assigned,797
sg4i_contig12045,42.4,0.6555407209612817,not assigned,749
sg4i_contig14101,3.5,0.743988684582744,not assigned,707
sg4i_contig08766,3.8,0.5398496240601504,not assigned,665
sg4i_contig08231,2.9,0.6073131955484896,not assigned,629
sg4i_contig04698,2.4,0.6672268907563025,not assigned,595
sg4i_contig15713,2.8,0.5876106194690266,not assigned,565
sg4i_contig09560,3.2,0.6146788990825688,not assigned,545
sg4i_contig14838,3.8,0.6162570888468809,not assigned,529
sg4i_contig05083,2.8,0.562862669245648,not assigned,517
sg4i_contig12259,7.7,0.6686390532544378,not assigned,507
sg4i_contig10507,1.8,0.714859437751004,not assigned,498
sg4i_contig13534,2.9,0.6830265848670757,not assigned,489
sg4i_contig09174,2.0,0.6276150627615062,not assigned,478
sg4i_contig05308,2.1,0.648590021691974,not assigned,461
sg4i_contig10534,3.3,0.5703703703703704,not assigned,405
sg4i_contig12304,1.7,0.6837060702875399,not assigned,313
sg4i_contig08838,1.0,0.6968325791855203,not assigned,221
sg4i_contig01985,2.2,0.6328125,not assigned,128
sg4i_contig00317,5.6,0.6871421134825612,not assigned,1921
sg4i_contig00906,3.6,0.6189973614775726,caldalkalibacillus,1895
sg4i_contig01544,5.3,0.6936281640965959,not assigned,3437
sg4i_contig02247,3.8,0.6059829059829059,not assigned,1170
sg4i_contig02996,2.8,0.68125,not assigned,1120
sg4i_contig03761,5.1,0.7136294027565084,not assigned,1306
sg4i_contig05346,3.5,0.7048832271762208,gemmatimonas,1413
sg4i_contig08426,2.4,0.6854287217254077,not assigned,1901
sg4i_contig11023,65.0,0.6590509666080844,not assigned,2845
sg4i_contig12503,72.2,0.6293420514916224,not assigned,2447
sg4i_contig13409,5.0,0.6918367346938775,not assigned,2940
sg4i_contig15118,5.6,0.6197350105686447,hyphomicrobium,19397
sg4i_contig16948,70.7,0.5829380628308243,hyphomicrobium,14547
sg4i_contig18258,6.6,0.6221616712079927,thermomicrobium,26424
sg4i_contig18758,6.1,0.6840566328100954,sphaerobacter,6498
sg4i_contig19258,90.7,0.6417877094972066,rhodothermus,4475
sg4i_contig19758,74.8,0.6498840675720438,rhodothermus,3019
sg4i_contig20258,9.5,0.6383507203179334,rhodothermus,2013
sg4i_contig20759,53.1,0.6522811344019729,not assigned,1622
sg4i_contig06192,2.9,0.6378772112382934,not assigned,961
sg4i_contig05560,3.1,0.7087053571428571,not assigned,896
sg4i_contig05860,4.7,0.725748502994012,not assigned,835
sg4i_contig04756,3.2,0.6722151088348272,not assigned,781
sg4i_contig14310,2.4,0.6350067842605156,not assigned,737
sg4i_contig09578,2.4,0.6498559077809798,not assigned,694
sg4i_contig13536,1.7,0.6615620214395099,not assigned,653
sg4i_contig06592,3.5,0.654281098546042,not assigned,619
sg4i_contig01759,2.1,0.6245733788395904,not assigned,586
sg4i_contig14449,2.6,0.6404293381037567,not assigned,559
sg4i_contig06844,3.0,0.5537037037037037,not assigned,540
sg4i_contig08556,2.1,0.6895238095238095,not assigned,525
sg4i_contig14776,2.8,0.6653696498054474,not assigned,514
sg4i_contig15424,1.6,0.7168316831683168,not assigned,505
sg4i_contig09558,2.4,0.6451612903225806,not assigned,496
sg4i_contig00163,5.3,0.6296296296296297,not assigned,486
sg4i_contig04461,2.9,0.620253164556962,not assigned,474
sg4i_contig14919,1.9,0.6181015452538632,not assigned,453
sg4i_contig16885,2.9,0.6693121693121693,not assigned,378
sg4i_contig12714,1.0,0.6550522648083623,not assigned,287
sg4i_contig16614,2.4,0.6947368421052632,not assigned,190
sg4i_contig14080,1.0,0.49056603773584906,not assigned,106
sg4i_contig00319,35.1,0.7254230944041922,gemmatimonas,37403
sg4i_contig00907,4.6,0.620677102293411,not assigned,2747
sg4i_contig01545,7.6,0.6926884139482564,sphaerobacter,4445
sg4i_contig02249,2.8,0.5814850530376084,not assigned,1037
sg4i_contig02997,2.0,0.6456798392498325,not assigned,1493
sg4i_contig03762,2.9,0.6712922810060711,gemmatimonas,1153
sg4i_contig05349,4.2,0.6872549019607843,not assigned,1020
sg4i_contig08430,7.8,0.653223858971263,sphaerobacter,4141
sg4i_contig11027,4.2,0.6726854891661195,not assigned,3046
sg4i_contig12505,4.2,0.6428571428571429,not assigned,1414
sg4i_contig13414,4.9,0.6294396211523283,not assigned,2534
sg4i_contig15122,4.7,0.5991789512968837,hyphomicrobium,5359
sg4i_contig16953,19.3,0.7163705583756346,not assigned,1576
sg4i_contig18259,6.0,0.5958917041120719,hyphomicrobium,26483
sg4i_contig18759,71.5,0.6442622950819672,not assigned,6710
sg4i_contig19259,79.1,0.6989863375936536,thermus,4538
sg4i_contig19759,3.5,0.6055973050012957,thermobacillus,3859
sg4i_contig20259,75.6,0.7209576138147566,thermus,2548
sg4i_contig20760,50.8,0.6968641114982579,thermus,1722
sg4i_contig03858,2.9,0.54630593132154,not assigned,961
sg4i_contig13921,2.4,0.7410714285714286,not assigned,896
sg4i_contig05772,3.7,0.7269461077844311,not assigned,835
sg4i_contig16175,37.9,0.5620998719590269,not assigned,781
sg4i_contig09121,2.4,0.6222826086956522,not assigned,736
sg4i_contig03996,2.7,0.7190201729106628,not assigned,694
sg4i_contig17068,6.6,0.6049004594180705,not assigned,653
sg4i_contig05482,3.8,0.5508885298869144,not assigned,619
sg4i_contig00680,1.7,0.674061433447099,not assigned,586
sg4i_contig10430,2.7,0.6422182468694096,not assigned,559
sg4i_contig05699,3.5,0.7333333333333333,not assigned,540
sg4i_contig07857,2.2,0.6457142857142857,not assigned,525
sg4i_contig13611,2.2,0.5233463035019456,not assigned,514
sg4i_contig15837,2.4,0.6396039603960396,not assigned,505
sg4i_contig08872,2.7,0.5504032258064516,not assigned,496
sg4i_contig15177,2.5,0.5864197530864198,not assigned,486
sg4i_contig09380,2.4,0.689873417721519,not assigned,474
sg4i_contig21088,3.2,0.6136865342163356,not assigned,453
sg4i_contig17270,9.2,0.6878306878306878,not assigned,378
sg4i_contig11295,1.9,0.6480836236933798,not assigned,287
sg4i_contig11870,1.0,0.7263157894736842,not assigned,190
sg4i_contig15521,1.0,0.5566037735849056,not assigned,106
sg4i_contig00321,4.1,0.6537549407114625,not assigned,1265
sg4i_contig00909,7.2,0.6471382952591501,not assigned,8142
sg4i_contig01547,3.7,0.6216385240775485,not assigned,3198
sg4i_contig02250,3.1,0.7112771739130435,gemmatimonas,1472
sg4i_contig02998,4.6,0.7159724499836012,conexibacter,3049
sg4i_contig03765,2.9,0.7306501547987616,not assigned,1615
sg4i_contig05359,4.6,0.6409185803757829,not assigned,1916
sg4i_contig08437,3.2,0.6258992805755396,caldalkalibacillus,1390
sg4i_contig11028,4.5,0.5440860215053763,not assigned,2325
sg4i_contig12506,6.4,0.696443341604632,not assigned,1209
sg4i_contig13416,2.5,0.6748278500382555,not assigned,1307
sg4i_contig15123,6.1,0.6539964476021315,not assigned,5630
sg4i_contig16954,67.3,0.6961972419557041,not assigned,2393
sg4i_contig18260,5.5,0.5908932512486932,hyphomicrobium,25827
sg4i_contig18760,100.0,0.6847566961155518,thermus,7131
sg4i_contig19260,9.3,0.6564556387565237,not assigned,4407
sg4i_contig19760,69.9,0.6194690265486725,not assigned,2938
sg4i_contig20260,59.9,0.647672901261418,not assigned,2299
sg4i_contig20761,9.1,0.6544437538844002,not assigned,1609
sg4i_contig17214,6.6,0.6847034339229969,not assigned,961
sg4i_contig03461,3.6,0.6941964285714286,not assigned,896
sg4i_contig17818,2.2,0.5868263473053892,not assigned,835
sg4i_contig13293,3.3,0.6107554417413572,thermomicrobium,781
sg4i_contig15003,5.3,0.625,not assigned,736
sg4i_contig07625,2.0,0.6873198847262247,not assigned,694
sg4i_contig06573,2.2,0.557427258805513,not assigned,653
sg4i_contig06967,3.2,0.6672051696284329,sphaerobacter,619
sg4i_contig08890,2.9,0.6228668941979523,not assigned,586
sg4i_contig09100,4.6,0.6440071556350626,not assigned,559
sg4i_contig09617,2.1,0.5777777777777777,not assigned,540
sg4i_contig11396,3.0,0.38285714285714284,not assigned,525
sg4i_contig07642,2.1,0.669260700389105,not assigned,514
sg4i_contig06334,3.2,0.6831683168316832,not assigned,505
sg4i_contig05975,2.0,0.6592741935483871,not assigned,496
sg4i_contig08014,2.1,0.5761316872427984,not assigned,486
sg4i_contig02666,1.0,0.6603375527426161,not assigned,474
sg4i_contig00401,2.4,0.5849889624724062,not assigned,453
sg4i_contig12320,4.8,0.6604774535809018,not assigned,377
sg4i_contig16547,5.8,0.6167247386759582,not assigned,287
sg4i_contig17251,4.0,0.6473684210526316,not assigned,190
sg4i_contig11821,1.0,0.6886792452830188,not assigned,106
sg4i_contig00322,37.1,0.6979109776078646,gemmatimonas,14648
sg4i_contig00910,5.8,0.6683151994724695,sphaerobacter,3033
sg4i_contig01548,5.3,0.5935833709896069,not assigned,11065
sg4i_contig02251,2.6,0.704177897574124,gemmatimonas,1484
sg4i_contig02999,3.1,0.7019230769230769,patulibacter,2080
sg4i_contig03766,2.5,0.7169421487603306,not assigned,1452
sg4i_contig05372,33.5,0.7184503162619873,gemmatimonas,39208
sg4i_contig08441,3.3,0.7377495462794919,not assigned,1102
sg4i_contig11030,4.7,0.6607722843738723,not assigned,2771
sg4i_contig12507,49.3,0.6985605419136325,not assigned,1181
sg4i_contig13422,2.8,0.7055520898315658,not assigned,1603
sg4i_contig15124,4.0,0.6443736730360934,rhodothermus,2826
sg4i_contig16955,9.5,0.6248168050806058,not assigned,2047
sg4i_contig18261,12.4,0.6951250967242714,not assigned,27139
sg4i_contig18761,8.7,0.6497766825812413,rhodothermus,6493
sg4i_contig19261,10.9,0.644391971664699,rhodothermus,4235
sg4i_contig19761,69.0,0.6269027648337994,not assigned,3219
sg4i_contig20261,66.3,0.6765202702702703,not assigned,2368
sg4i_contig20762,43.5,0.686541737649063,thermus,1761
sg4i_contig07088,2.5,0.6160249739854319,not assigned,961
sg4i_contig16218,31.4,0.6852678571428571,not assigned,896
sg4i_contig04779,2.9,0.667065868263473,not assigned,835
sg4i_contig12072,28.0,0.6376440460947503,not assigned,781
sg4i_contig16356,10.3,0.6440217391304348,not assigned,736
sg4i_contig08046,2.7,0.6195965417867435,not assigned,694
sg4i_contig08174,4.3,0.6508422664624809,not assigned,653
sg4i_contig07377,1.8,0.6558966074313409,not assigned,619
sg4i_contig01858,2.1,0.588034188034188,not assigned,585
sg4i_contig04139,3.6,0.7531305903398927,not assigned,559
sg4i_contig04701,2.2,0.6351851851851852,not assigned,540
sg4i_contig05561,2.6,0.7257142857142858,not assigned,525
sg4i_contig08866,2.7,0.708171206225681,not assigned,514
sg4i_contig06769,2.5,0.7029702970297029,not assigned,505
sg4i_contig07386,3.1,0.5846774193548387,not assigned,496
sg4i_contig07970,2.7,0.6378600823045267,not assigned,486
sg4i_contig15797,2.4,0.7082452431289641,not assigned,473
sg4i_contig01619,1.0,0.5783664459161147,not assigned,453
sg4i_contig00234,7.4,0.6631299734748011,not assigned,377
sg4i_contig01534,1.0,0.6167247386759582,not assigned,287
sg4i_contig17945,2.2,0.7105263157894737,not assigned,190
sg4i_contig16111,2.6,0.46226415094339623,not assigned,106
sg4i_contig00323,9.3,0.45853732397920555,thermobaculum,39626
sg4i_contig00911,4.4,0.7252466203872854,not assigned,2737
sg4i_contig01549,4.2,0.6043369474562135,not assigned,5995
sg4i_contig02254,4.1,0.6780929866036249,not assigned,2538
sg4i_contig03000,4.0,0.6699683042789224,sulfurihydrogenibium,2524
sg4i_contig03767,3.7,0.7164307164307164,patulibacter,2331
sg4i_contig05375,6.1,0.7260034904013961,gemmatimonas,1719
sg4i_contig08450,5.1,0.5852496127725485,not assigned,8393
sg4i_contig11033,5.9,0.6601307189542484,sphaerobacter,2295
sg4i_contig12511,44.0,0.6754617414248021,not assigned,1137
sg4i_contig13423,3.6,0.7229508196721312,not assigned,1830
sg4i_contig15125,3.7,0.6891527253103076,not assigned,3706
sg4i_contig16965,73.5,0.618162506638343,not assigned,1883
sg4i_contig18262,5.7,0.5766727719106816,hyphomicrobium,25661
sg4i_contig18762,7.8,0.5173611111111112,not assigned,6912
sg4i_contig19262,68.1,0.6560125167635226,rhodothermus,4474
sg4i_contig19762,73.5,0.6580942068218734,not assigned,3694
sg4i_contig20262,73.1,0.6909956366521222,thermus,2521
sg4i_contig20763,10.0,0.6666666666666666,not assigned,1194
sg4i_contig11939,36.6,0.7107180020811654,thermus,961
sg4i_contig03846,4.6,0.7098214285714286,conexibacter,896
sg4i_contig10688,2.7,0.6726618705035972,not assigned,834
sg4i_contig00302,21.0,0.6542893725992317,not assigned,781
sg4i_contig03585,2.4,0.7024456521739131,not assigned,736
sg4i_contig05915,3.1,0.760806916426513,not assigned,694
sg4i_contig09906,3.6,0.7350689127105666,not assigned,653
sg4i_contig14143,2.4,0.4555735056542811,not assigned,619
sg4i_contig04873,3.3,0.5846153846153846,not assigned,585
sg4i_contig05230,2.3,0.5742397137745975,not assigned,559
sg4i_contig05773,2.8,0.6574074074074074,not assigned,540
sg4i_contig09344,2.1,0.6419047619047619,cohnella,525
sg4i_contig09410,1.9,0.6867704280155642,not assigned,514
sg4i_contig09510,2.8,0.7003968253968254,not assigned,504
sg4i_contig07241,2.3,0.5866935483870968,thermobacillus,496
sg4i_contig17219,14.2,0.6502057613168725,not assigned,486
sg4i_contig10193,2.1,0.6849894291754757,not assigned,473
sg4i_contig08719,2.4,0.7328918322295805,not assigned,453
sg4i_contig13803,2.0,0.5623342175066313,not assigned,377
sg4i_contig12816,1.8,0.6236933797909407,not assigned,287
sg4i_contig12521,4.8,0.631578947368421,not assigned,190
sg4i_contig14877,1.7,0.5523809523809524,not assigned,105
sg4i_contig00324,8.3,0.5006593515961285,thermobaculum,40191
sg4i_contig00912,4.2,0.707227813357731,conexibacter,1093
sg4i_contig01550,2.8,0.6234967622571693,not assigned,1081
sg4i_contig02255,6.2,0.6660706683695189,sphaerobacter,11745
